author_id,author_name
53f556c7dabfae963d25b342,Alexander Gammerman
53f47303dabfaee43ed27c78,Byungmoon Kim
560c5f9945cedb3397530fa3,Jarek Rossignac
53f7f181dabfae938c6ef0cb,Birger Wernerfelt
5405a9b1dabfae91d3ffebcd,Henry S. Rzepa
53f42be1dabfaee02ac49e45,Dennie Wilson
543266dedabfaeb542152610,Ben Andrews
53f42736dabfaec09f0d7877,Crispin Dale
53f63a4edabfae36f71b3a99,Bonita Wilson
53f44d0ddabfaec09f1e31ef,Hon William
53f4317cdabfaee1c0a68cab,Hague MP
53f432b3dabfaeb1a7bcedc4,William Hague
53f460c4dabfaee43ece0921,Adrian Sainsbury
54341381dabfaebba583d8d0,Mireille Bousquet-mÃ©lou
53f439a6dabfaee02ace8d1d,Yann Ponty
53f3529adabfae4b3494ec28,Fabio Burderi
54057541dabfae92b41d6760,Antonio Restivo
53f7e3b6dabfae8faa4c018e,Elena Popovici
53f46b25dabfaec09f25260c,Anthony Bucci
53f45486dabfaedd74e26ab9,R. Paul Wiegand
54409cd0dabfae7d84b8e452,Edwin D. de Jong
54088676dabfae8faa64afe4,XiaoFeng Wang
53f43eb8dabfaee43ec69c2e,Marina Bloj
5405f158dabfae450f3e42d2,Alan Jay Smith
53f43d53dabfaee4dc7b9359,R. B. Kieburtz
53f462d1dabfaeb22f52e2c0,A. Silberschatz
53f42731dabfaec09f0d7723,Raymond Turner
5433c03ddabfaebba5822db9,George Christodoulou
54856a6bdabfaed7b5fa2146,Elias Koutsoupias
53f4635adabfaee02ad881ff,Akash Nanavati
53f42bbddabfaedce54abbdf,Rick Statman
53f3a3e7dabfae4b34acc2a5,Charles J. Petrie
53f44e33dabfaeee22a158c5,Patrice Caire
53f43f1adabfaee43ec6a8a9,Baptiste Alcalde
53f637dedabfae1da79bf23a,Leendert van der Torre
53f3572edabfae4b34960992,Chattrakul Sombattheera
53f4302edabfaee4dc73c6ad,Mikhil Masli
53f430aadabfaec09f13e04d,Yael Amsterdamer
53f39332dabfae4b34a6186c,Yael Grossman
53f4abc2dabfaecc2777b493,Tova Milo
53f7a603dabfae92b40d2103,Andrew Vince
53f387a8dabfae4b34a1cbc1,NarcÃ­s Coll
53f43970dabfaeee229c7d8d,Teresa Paradinas
53f43edadabfaedf435b8d0a,Abdelmalek Azizi
53f4661ddabfaee4dc84cf05,Moulay Chrif Ismaili
53f445c2dabfaedd74deb9a3,Douglas Montgomery
54403defdabfae805a6ab776,Keith Cameron
53f6398bdabfaead2d9bf15c,Bernard Bel
53f42af7dabfaeb2acfc27d8,Bernard Vecchione
53f4d249dabfaef0f7f80f97,Geert Booij
54843987dabfae9b40132d77,Jan van Eijck
53f470a8dabfaeee22a799fd,Floor Sietsma
53f43941dabfaec22ba9c773,Yanjing Wang
53fa1491dabfae8faa5a419e,Arne Schmitz
53f4323bdabfaec09f151d17,Marc Schinnenburg
53f42c60dabfaeb1a7b7bdc9,James Gross
5440bf32dabfae805a6f06ba,Ana Aguiar
53f493aedabfaeb15877b641,A. R. Calderbank
5433727ddabfaeb4c6ab9421,Mustaque Ahamad
53f42d86dabfaec09f116b15,James E. Burns
53f37033dabfae4b349be63f,Phillip W. Hutto
548547cedabfae9b4013351f,Gil Neiger
54849e4bdabfae8a11fb2140,Sariel Har-Peled
53f4d1b1dabfaef0f4f8053c,John L. John L.
53f44544dabfaee43ec795b9,Nazih Abdallah
53f43385dabfaedf43562872,Wesley H. Huang
53f45f39dabfaedf4362adca,Kartik Babu
53f45524dabfaee2a1d6f30d,Jonathan A. Bandlow
53fd980adabfae8faa5ae88b,Patrick Hayes
53f42b90dabfaeb22f3ebb20,Arjan van Hessen
5408e1c5dabfae450f44afbe,Stef Scagliola
53f434b2dabfaeecd694fa18,Tanja Petrovic
53f430cedabfaec22ba43c08,Sang Min Yoon
53f431f5dabfaee43ec001da,Gang-Joon Yoon
53f42741dabfaeb2acfac8b6,Charles R. Twardy
53f45d6fdabfaee1c0b47324,Edward J. Wright
53f45b67dabfaedd74e408b1,Stephen J. Canon
53f32292dabfae9a8445eb11,Masami Takikawa
53f44872dabfaee4dc7d944c,Joaquin M. Fuster
53f45628dabfaeb22f500381,Sylvio Ferraz-mello
53f43505dabfaeecd6953275,Jack Carr
53f31d08dabfae9a8443ff3e,M. W. Shields
53f444b4dabfaee1c0ae6001,A. J. Dodd
53f44f8adabfaee1c0b116d9,Ryan Schmidt
53f46864dabfaee2a1db71ab,Patricio D. Simari
53f8002edabfae938c6f2126,Daniel Sonntag
5435184edabfaebba589f05e,John H. Reif
53f36ed2dabfae4b349b97a7,Tanja Grubba
54330c62dabfaeb542174ca4,Klaus Weihrauch
5601885d45cedb3395e6c0a1,Pen-Chung Yew
53f797c9dabfae90ec109ad9,John H. Reppy
53f42fbedabfaec22ba35f20,Guy L. Steele Jr.
53f42ba4dabfaec09f0f9814,Pedro Javier GarcÃ­a
53f42f6fdabfaec22ba32353,W. F. Spotz
53f4793adabfaee43ed3ed51,P. N. Swarztrauber
54483c55dabfae87b7defec9,K Godfrey
548ca90edabfaed7b5fa45a4,Antonis C. Kakas
53f466bedabfaee02ad95e3f,GyÃ¶rgy TurÃ¡n
5601886645cedb3395e6c11a,PÃ©ter Bodrogi
53f46cdadabfaee2a1dc8951,R. A. J. Driessen
53f45289dabfaee2a1d64f54,B. O. Loopstra
53f431d4dabfaedce54fe0ad,D. P. de Bruijn
53f43527dabfaec09f172466,H. P. C. E. Kuipers
5601886645cedb3395e6c123,H. Schenk
53f45073dabfaeb22f4e943a,Urs E. Gattiker
53f4c678dabfaee57977ba91,Maurice V. Wilkes
5601884d45cedb3395e6bfd9,Haim Wolfson
5601884d45cedb3395e6bfdc,Hershel Safer
53f43917dabfaee4dc79cb5c,Mike Wong
544073bcdabfae805a6bfb00,Terje Aven
53f474c2dabfaedd74ea26bb,Jan Erik Vinnem
540549a0dabfae92b41beb54,Carlos Guedes Soares
5432ed83dabfaeb54216b64f,Hildebert Wagner
54485421dabfae87b7e0bba4,Yoshinori Asakawa
53f42e7bdabfaeb22f4166f1,Dennis Awang
53f4632cdabfaee0d9c22095,Norman Farnsworth
53f44a73dabfaefedbb2429b,G Ulrich-Merzenich
54407acedabfae805a6c35bb,Hiroshi Shimizu
53f45f69dabfaee2a1d94757,Borut ZupanÄiÄ
53f566aadabfae6329f8045b,Rihard Karba
53f456bbdabfaee43ecbe136,T.J. McAvoy
53f48d8adabfaea7cd1d312a,E Birney
53f4465ddabfaeb22f4bf755,D Andrews
53f4ac54dabfaecc2877b6a9,Y Chen
53f4624edabfaec09f22f598,L Clarke
53f44f95dabfaedd74e12fb6,G Coates
53f43e18dabfaefedbb004da,T Cox
53f39560dabfae4b34a6eb8b,V Curwen
53f43855dabfaee43ec4223b,T Cutts
53f42c72dabfaee0d9aeef1d,T Down
53f452bfdabfaefedbb4342a,R Durbin
53f444a7dabfaeb2ac09360b,X M Fernandez-Suarez
5432963ddabfaeb4c6a905ee,P Flicek
53f35b7cdabfae4b34970c53,M Hammond
53f4d5f3dabfaeedd1783006,J Herrero
53f44af9dabfaec09f1db49d,K Howe
5408386bdabfae450f400927,V Iyer
53f42d2edabfaee1c0a3090c,K Jekosch
5434d63adabfaebba586f152,A KÃ¤hÃ¤ri
53f4671bdabfaee2a1db18f5,A Kasprzyk
53f457f1dabfaedd74e340b8,D Keefe
53f4cfa0dabfaeedd177cdff,I Longden
53f44486dabfaeecd69a555c,C Melsopp
53f43b27dabfaedce555d77c,P Meidl
53f43195dabfaee4dc74ecaa,B Overduin
53f4553fdabfaedf43607556,A Prlic
53f45921dabfaeb22f50b98e,M Rae
53f469eddabfaeee22a60df2,D Rios
54055621dabfae92b41c59a7,S Redmond
53f42d5cdabfaedf43516788,M Schuster
53f42c02dabfaedce54b03f4,I Sealy
53f45b9fdabfaedd74e4147d,J Severin
53f430d1dabfaee02ac8c478,D Smedley
53f42ed7dabfaeb22f41aff4,J Smith
53f43b24dabfaeecd698d085,A Stabenau
53f43a24dabfaee43ec52c4e,J Stalker
53f454a1dabfaedd74e27184,S White
53f46934dabfaee02ada0099,C Woodwark
53f485d8dabfaeb22f570dba,T J P Hubbard
53f47562dabfaeee22a8b74a,M. Ridwan Amode
53f642e2dabfaed4c40f3cc2,Daniel Barrell
5405849edabfae92b41dece5,Kathryn Beal
53f4687bdabfaee2a1db7756,Denise Carvalho-Silva
53f43736dabfaeb2ac05a253,Peter Clapham
53f43534dabfaee2a1cdc476,Guy Coates
53f436d1dabfaeee229aebaa,Susan Fairley
53f390bfdabfae4b34a5359c,Stephen Fitzgerald
53f43805dabfaee43ec3f187,Thibaut Hourlier
53f430d3dabfaec09f13ff6d,Nathan Johnson
53f42effdabfaee0d9b11a3c,Andreas KÃ¤hÃ¤ri
53f47138dabfaedf4366fc0b,Stephen Keenan
53f4680fdabfaefedbb8f32e,Rhoda Kinsella
53f42ea3dabfaee1c0a43b43,Monika Komorowska
53f460a1dabfaedf4362f782,Gautier Koscielny
53f46c61dabfaeee22a6a276,Ian Longden
53f46572dabfaee4dc84a3f4,William M. McLaren
53f434d0dabfaee0d9b57071,Matthieu Muffato
53f46ffcdabfaec09f264f7c,Bert Overduin
53f439a8dabfaeee229c961c,Bethan Pritchard
53f461addabfaeb22f529acf,Graham R. S. Ritchie
53f566dbdabfae6383f8045e,Michael Schuster
53f4426edabfaedd74de0b19,Daniel Sobral
53f45d7bdabfaee43ecd5aac,Kieron Taylor
53f433ebdabfaeb22f45929a,Jana Vandrovcova
53f433b1dabfaeecd694456f,Simon White
54315f82dabfae8f29147f8f,Mark Wilson
53f39299dabfae4b34a5e41e,Steven P. Wilder
53f449b5dabfaee02ad264ac,Fiona Cunningham
5408ae11dabfae450f435ed3,Ian Dunham
53f42ec4dabfaec09f12650c,Richard Durbin
53f4cb08dabfaee57f781397,XosÃ© M. FernÃ¡ndez-Suarez
53f479e4dabfae8a6845c7f7,Jennifer L. Harrow
5410c978dabfae44f08e0529,Javier Herrero
53f430afdabfaee0d9b26dc1,Giulietta Spudich
5432476bdabfaeb4c6a7c99a,Jan Vogel
53f43729dabfaec22ba87e37,Amonida Zadissa
53f44f1cdabfaee1c0b0fb15,Mario CÃ¡ccamo
53f42c65dabfaeb2acfdb858,Stefan GrÃ¤f
53f42f0ddabfaee4dc72eaf6,V. Iyer
53f4394edabfaec09f198ecb,Felix Kokocinski
53f4297ddabfaeb1a7b6339a,D. London
53f47d5edabfaee43ed4cfce,I. Longden
53f3537adabfae4b34952ba6,B. Overduin
5601885445cedb3395e6bff5,A. Parker
53f431eddabfaedf4355014e,Andreas Prlic
5430fd1edabfae8f2912219f,D. Rios
53f43a89dabfaee1c0ac4e41,Seth Redmond
54315d27dabfae8f291472c8,M. Schuster
53f430cedabfaec09f13fac7,I. Sealy
53f64303dabfae2658c7162c,J. Severin
5601885445cedb3395e6bff8,James Smith
53f45748dabfaee2a1d7781d,S. Trevanion
5405cb40dabfae92b420228d,J. Vogel
5601885545cedb3395e6bffb,S. White
53f3213edabfae9a8445730c,B. L. Aken
53f46f6ddabfaeecd6a2f98d,K. Beal
53f4cc85dabfaeebdcf81164,B. Ballester
53f44138dabfaeb2ac08b03d,S. C. Dyer
53f42fd6dabfaedf43535747,J. Fernandez-banet
53f450dfdabfaefedbb3c3fa,S. Haider
53f470e6dabfaee02adbdf32,Richard C. G. Holland
53f44abedabfaeb2ac0ab224,K. Howe
5408b79ddabfae44f087fa95,N. Johnson
53f42e61dabfaec09f121887,Daniel Lawson
53f42e01dabfaedf4351edc0,Karine Megy
53f4a6a7dabfaedce56359ba,B. Ouverdin
5601885545cedb3395e6bffe,A. Parker
53f474c5dabfaedf4367df95,S. Rice
53f373bcdabfae4b349ca713,G. Spudich
5601885545cedb3395e6c001,S. White
53f638fddabfae7dfdc71651,M. Wood
5601885545cedb3395e6c004,James Smith
5487bbacdabfaed7b5fa327b,Salvatore T. March
53f4a2c3dabfaec3bc77b861,Stefano Spaccapietra
53f4abc2dabfaeb22f575c10,Barry Smyth
53f437d4dabfaee2a1cf3aa9,Maria Angela Ferrario
53fa04a9dabfae9467e15979,Michael Schwind
53f4736adabfaefedbba220a,Tina Balke
53f48326dabfaec09f2a4922,Ana M. GarcÃ­a-Serrano
53f42c74dabfaeb2acfdc65c,T Down
53f7a606dabfae92b40d2124,T Eyre
53f43192dabfaec22ba4d9df,A Jenkinson
5601885645cedb3395e6c007,A Parker
53f7a2ccdabfae9467da71e8,B Pritchard
5601885645cedb3395e6c00a,S White
53f42ea3dabfaedce54d5bbc,J Herrero
5601885645cedb3395e6c00d,J Smith
53f45041dabfaee2a1d5bb65,G. E. Kaiser
54083df2dabfae44f08740be,Lloyd Humberstone
53f4468bdabfaee1c0aed278,Les Horvat
54314400dabfae8f2913e9f8,Victor Pan
53f4cd18dabfaeebdbf81916,Clifford c. Cocks
53f43a66dabfaeb22f49714a,Raul Cordovil
53f44b67dabfaee43ec91dc2,Geof Pelaia
53f44a5fdabfaefedbb23db7,Arkadiusz Wojna
53f43a29dabfaeecd6981def,Douglas S. Price
5601885745cedb3395e6c01c,Takeo Igarashi
5601885745cedb3395e6c01f, IEEE Parallel & Distributed Technology: Systems & Technology staff
54892db4dabfaed7b5fa396e,Michael J. Flynn
53f43e1cdabfaeecd69972fe,Neep Hazarika
53f47d15dabfaee4dc8a4846,Alfred Blumstein
53f4651adabfaedf43640eae,Hy Murveit
53f43452dabfaec09f169935,Vassilios Digalakis
53f441f8dabfaedd74ddfecb,Peter Monaco
53f438e1dabfaee4dc79a933,Mitch Weintraub
53f42ccadabfaedce54bc8aa,Ahmad Abdollahzadeh Barforoush
53f432e5dabfaee43ec0b5d6,Gerard R. Renardel De Lavalette
53f42b6bdabfaec09f0f58e6,Jozef Å irÃ¡Åˆ
53f4448ddabfaeee229f0b16,Robert Jajcay
548d022cdabfaed7b5fa47f0,Mark E. Watkins
53f42e95dabfaedf43526233,Esan Mandal
53f4369ddabfaee4dc784b0e,Vinod Srinivasan
5440e37adabfae805a70438e,Ergun Akleman
53f556d0dabfaea7cd1d94db,J. P. Lewis
53f4cfa5dabfaeedd777d29c,FrÃ©dÃ©ric Pighin
548988a5dabfaed7b5fa3cb8,Rand R. Wilcox
53f47470dabfaee4dc885ff8,Jens Coldewey
53f43242dabfaedd74d74f00,M. C. Golumbic
53f3257bdabfae9a8446ec5b,R. Hamakawa
53f462e5dabfaedd74e5bc09,A. Atarashi
5601885945cedb3395e6c053,Joan Daemen
53f429cadabfaeb1a7b64707,RenÃ© Govaerts
53f55e3bdabfae5233f8045b,Joos Vandewalle
5601885a45cedb3395e6c065,Neil Ghani
5448df95dabfae87b7e89e75,Christoph LÃ¼th
53f43191dabfaec09f14970f,Kenneth Burdett
53f42c91dabfaeb22f3fc09a,Randall Wright
53f4d23adabfaeedcf77ff19,Denis Yaro
53f44d0ddabfaee02ad34130,Leon Axel
5448ea4edabfae87b7e939dd,A. S. Tanenbaum
53f49361dabfaeb15c77b79e,Jonathan Schaeffer
53f46346dabfaeecd6a00eda,James Aspnes
543282f9dabfaeb4c6a891fa,Maurice Herlihy
53f437f1dabfaee02acd87bb,Fabio G. Cozman
53f55879dabfae383cf8045b,JÃ¡nos Pach
544853f9dabfae87b7e0b8eb,Christophe Sibertin-Blanc
53f4ccaadabfaee577782cb7,Sarosh Talukdar
53f42cb5dabfaeb1a7b81116,M. Kik
53f43038dabfaeb1a7baf293,M. Kutylowski
53f4caa0dabfaee57f780c5e,G. Argiroffo
53f7b78adabfae9060ae04b5,S. Bianchi
53f35757dabfae4b349611fa,Chefi Ketata
53f436aedabfaee43ec32701,Mysore G. Satish
53f42cbedabfaeb1a7b818e9,M. Rafiqul Islam
53f4327ddabfaee43ec0739d,A. N. Habermann
54353ecddabfaebba58b9716,R. Rutledge
53f45cfcdabfaee2a1d8c1a7,W. Wulf
5601887845cedb3395e6c294,Zidong Wang
5601887845cedb3395e6c297,Dong Yue
53f42eb3dabfaeb1a7b9c61e,Matthias Teschner
53f7e325dabfae9060af4a62,Carlos Gershenson
53f4485edabfaee4dc7d8ecc,Mikhail Prokopenko
53f45367dabfaeee22a29202,Hanspeter A. Mallot
53f42b30dabfaedce54a1de8,Yili Liu
53f42f2cdabfaee1c0a4aa1e,Changxu Wu
53f4520ddabfaeecd69dad75,Marc G Berman
53f45f8bdabfaee0d9c148c3,Eileen M. Trauth
53f43402dabfaeecd6947e36,John Mccarthy
53f463f1dabfaedd74e6008a,Tom Costello
53f38641dabfae4b34a14d1e,Heinz Dibold
53f465e4dabfaeecd6a0b03e,H.J. Chiel
5487a42fdabfae8a11fb3c6d,Luis M. Camarinha-matos
53f7b829dabfae90ec11726a,Hamideh Afsarmanesh
53f4d2abdabfaeedd177ff07,Charles Hand
53f45a17dabfaedd74e3c1c6,Serikzhan Badaev
5405b67bdabfae92b41f7226,Max Coltheart
53f4d432dabfaef205f82082,Julia Berzhanskaya
53f6350fdabfaee26bc71628,Giorgio A. Ascoli
53f43679dabfaeb2ac0537e7,Stanley Salthe
54409b22dabfae805a6dc284,Ugo Montanari
53f43607dabfaedf4357cb51,Carol F. Justus
53f3b220dabfae4b34b22695,Winfield S. Bennett
53f431b2dabfaee43ebfca0a,Leo Joskowicz
543029eddabfaeca69bd05af,John Geanakoplos
53f7c067dabfae9060ae43d8,Michael Wing
53f472cddabfaeecd6a3c3ed,Olivier Tardieu
53f4393edabfaeecd6979f5a,Nathaniel Nystrom
53f4d48adabfaef346f807c1,Igor Peshansky
53f4394cdabfaec22ba9ceb0,Ping Li
53f42dd7dabfaec22ba1dc93,Dana Marlowe
54084bcfdabfae450f4094be,Michel Charpentier
53f42dc9dabfaee43ebca1e2,Gavin Brelstaff
53f454dadabfaedd74e27e68,Maria Helena Napierala
543149d1dabfae8f291413ae,Michael Frazier
53f48da7dabfaea7cd1d3991,Leonard Pitt
53f8078adabfae8faa4d3418,Larry Constantine
53f42886dabfaec09f0ddb95,Peter Freyd
548791acdabfae8a11fb3bec,Christian M. Reidys
53f45445dabfaeecd69e33aa,Peter F. Stadler
54899186dabfae8a11fb4642,Markus Lumpe
53f63434dabfaeaca49bf11f,Jean-Guy Schneider
53f45f84dabfaedd74e4ee65,Bastiaan SchÃ¶nhage
53f48086dabfaec09f29f6ce,Thomas Genssler
53f492ecdabfaedd74eb4d36,M. Auslander
53f467efdabfaeecd6a13048,H. Franke
53f436eddabfaeb22f47654e,B. Gamsa
5601888645cedb3395e6c434,M. Stumm
53f351cedabfae4b3494b2c2,Hannes Leitgeb
53f450d4dabfaedf435f5b39,Alexander Hieke
53f43455dabfaeb2ac03f41d,Jon Dron
53f4ba75dabfaed83977b7db,Yoshua Bengio
53f471c2dabfaedd74e966ed,JÃ©rÃ´me Louradour
53f43903dabfaee02ace3b33,Ronan Collobert
53f48308dabfaee2a1e02fb7,Jason Weston
54339ebcdabfaeb4c6ac4521,H Buxton
54328ca8dabfaeb4c6a8c4c3,A Mukerjee
53f42f5edabfaee43ebde86e,Kazushige Terui
53f42d9cdabfaedf43519cf4,Loizos Michael
53f457c8dabfaee2a1d7963a,Ben Swift
53f455eadabfaeb2ac0d5306,Andrew Sorensen
5601888645cedb3395e6c437,Michael Martin
53f43e25dabfaeecd69973de,Henry Gardner
53f32b7cdabfae9a8448fdbe,Charlotte Lee
53f42fe3dabfaec22ba37ca9,Robert Michael Foster
53f455c5dabfaeb22f4fe8d5,Tran Dinh Quoc
53f464fedabfaedf4364076b,Carlo Savorgnan
5448c1d9dabfae87b7e747a8,Moritz Diehl
548743fcdabfae9b401344a3,Dov M. Gabbay
53f42d0bdabfaeb2acfe5738,Lou Goble
5448055edabfae87b7dc48d3,Kurt Konolige
53f4cf5cdabfaeedd077c7ae,Dirk KoschÃ¼tzki
53f46b9cdabfaedf4365a3f8,Katharina Anna Lehmann
53f43355dabfaeb2ac0342e1,Leon Peeters
5434285edabfaeb4c6aea77e,Stefan Richter
53f434e9dabfaedf4357269b,Dagmar Tenfelde-podehl
53f4d421dabfaef205f81ebd,Oliver Zlotowski
53f46649dabfaeb22f53ce3a,StÃ©phane Boucheron
53f48de7dabfaea7cd1d4cd2,Olivier Bousquet
5448555cdabfae87b7e0d946,Michael Franssen
53f47422dabfaec09f2754f2,Apala Lahiri Chavan
5485bae9dabfae9b401339e0,Ichiro Tsuda
5485520cdabfae9b401335d9,Toyoaki Nishida
53f4cc81dabfaeebd8f8104e,Ed Seidewitz
53f4367bdabfaedd74da13d4,Christine A. Hiller
53f43ab1dabfaec09f1a64fc,Michael J. Swain
53f46869dabfaeb22f545c89,RamÃ³n GalÃ¡n
560ac94345cedb33971b1b0b,R. Sanz
53f46268dabfaedf436360f4,William J. Older
53f48cd6dabfaee4dc8b2d10,Stephanie Forrest
54326364dabfaeb4ea4ee6b5,Anil Somayaji
548d00fcdabfae8a11fb4df6,Vasco Brattka
53f45fe7dabfaee4dc8345d7,Glenn Shafer
53f432a4dabfaee1c0a77562,Thomas Ang
53f425d3dabfaeb1a7b51f7e,Janusz A. Brzozowski
54854e11dabfae8a11fb2849,Barbara Dunin-Keplicz
5440d512dabfae805a6fd527,Rineke Verbrugge
53f582fbdabfaeaad3f8045b,Moti Yung
53f354dddabfae4b34958388,William C. Lynch
53f454c5dabfaedd74e279aa,Steve Pemberton
53f43607dabfaec22ba7e3e3,Jin Qian
53f598b8dabfaee8f5f804a4,Ramesh Raskar
53f449dedabfaee02ad26f5c,Chuck Walbourn
54053900dabfae8faa5b4eee,Yacov Yacobi
53f46aa5dabfaeee22a63838,Philippe Besnard
53f4665fdabfaeee22a536d6,Lars-Erik Janlert
53f436dddabfaeb1a7bf7fcf,Wei-Hsin Hsu
53f479c0dabfae8a6845bdca,Tien-Tsin Wong
53f31d76dabfae9a844424e8,Ravi Vatrapu
54350d5adabfaebba5896af0,Torkil Clemmensen
5601888d45cedb3395e6c52a,Paolo Bottoni
53f471b6dabfaee4dc87af8c,Radu Gramatovici
53f44e3bdabfaee02ad38a0d,Florin Manea
53f437abdabfaedd74dac2cf,Victor Mitrana
53f3227edabfae9a8445e466,Ivan Kopecek
53f42cf9dabfaee02ac5b0ce,Radek Oslejsek
5601888d45cedb3395e6c533,Keith Jeffery
5406ba4edabfae44f0854afd,Arie Gurfinkel
5408c932dabfae450f441424,Marsha Chechik
53f44769dabfaee02ad1cce0,Adam Darlow
53f45403dabfaedf43602840,Gideon Goldin
53fa0a83dabfae9060b66a6b,Steven Sloman
53f42b55dabfaec22b9f6dcc,Rudi Eigenmann
53f43359dabfaec22ba6273b,Sam Midkiff
53f48b88dabfaee0d9c73d08,Ariel Fuxman
53f45fe8dabfaedf4362d05f,Patrick Pantel
53f4a257dabfaedce56301f5,Yuanhua Lv
53f43402dabfaeb22f45a5b1,Pradeep Chilakamarri
53f4a56cdabfaec65377b5cb,Michael Gamon
53f45809dabfaefedbb56738,David Hamilton
53f459a0dabfaefedbb5c280,Bernhard Kohlmeier
53f44e7cdabfaec09f1e8465,Dhyanesh Narayanan
53f445acdabfaee43ec7b20a,Evangelos Papalexakis
54091121dabfae450f45daa8,Bo Zhao
53f45c2cdabfaedd74e43445,James Hagger
54106ae8dabfae44f08a8330,Jan Marco Leimeister
53f388cbdabfae4b34a23c3e,David A. Eubanks
53f43678dabfaeb1a7bf447b,Masahiko Yamazaki
5601888e45cedb3395e6c53c,Hiroshi Yamazaki
53f3213adabfae9a844571f1,Katsumi Wasaki
53f4303cdabfaec22ba3c661,Marco C. Meier
53f7ce5fdabfae938c6de08c,Peter Mertens
53f457bcdabfaee4dc8173db,D.B. Rubin
53f42f07dabfaee43ebda891,Allan Gibbard
53f44bd4dabfaee1c0b02eb4,MÃ¡rcio M. Ribeiro
53f46742dabfaee4dc851a90,Marcelo E. Coniglio
5410f9d5dabfae44f08fbf95,Wolfgang Heidrich
54330f37dabfaeb4c6aa7a0f,Jan Kautz
53f437ecdabfaee0d9b73041,Philipp Slusallek
53f4739edabfaee0d9c62619,Fulya Horozal
53f4308cdabfaee2a1ca4bf0,Aivaras Jakubauskas
548fb15adabfaef989f09ae5,Florian Rabe
54054c6fdabfae8faa5beb7d,Alexander Scheeline
53f430a4dabfaeb22f431854,Yeou-Teh Liu
53f436d8dabfaee0d9b68ce5,Nathan P. Levin
53f466b4dabfaedf43647159,Tibor Vamos
53f3afd9dabfae4b34b15ada,Bhaskar Chakravorty
53f44540dabfaec22bac3c1d,Luis C. CorchÃ³n
53f47ed5dabfaec09f29b25d,Simon Wilkie
53f436c7dabfaee4dc7861a1,Peter J. Graham
5601889745cedb3395e6c65b,Gary Cornell
53f38afbdabfae4b34a3028a,Cay Stephen Horstmann
53f4621adabfaedd74e58380,Sarah Cohen
53f43decdabfaee4dc7baa2c,James T. Hamilton
53f45888dabfaeb22f509514,Fred Turner
53f45aaadabfaee4dc822803,Steve Gold
53f4322bdabfaedce55024ea,Lee D. McFearin
53f47324dabfaefedbba0ffd,Donald Hearn
540574c2dabfae8faa5d37e7,F. Frances Yao
54897acfdabfaed7b5fa3c6b,Andrzej Ehrenfeucht
54324500dabfaeb54214c7e9,Raymond Greenlaw
54850837dabfaed7b5fa1ea8,Rossella Petreschi
53f3a639dabfae4b34adab4e,David E. Smith
53f444a4dabfaeb22f4b8875,Alan Bawden
53f43aa0dabfaee43ec58683,Peter Fishburn
53f4533cdabfaee2a1d67d10,Bernard Monjardet
53f45331dabfaeecd69df229,W. H. Payne
53f31b07dabfae9a84434a82,Pavel Brazdil
54086333dabfae450f4147c6,Martin MÃ¼ller
53f437c5dabfaedd74dad391,Ted Lewis
54483876dabfae87b7deb73e,Annegret Habel
53f38a08dabfae4b34a2aa02,Hans-JÃ¶rg Kreowski
53f429f0dabfaec22b9e69ee,Jussi Nuutinen
53f327fadabfae9a8447c672,Erkki Rautama
548456c2dabfaed7b5fa19be,Erkki Sutinen
5405970cdabfae92b41e7504,Jorma Tarhio
53f451efdabfaec09f1f5c2b,John T. Tromp
53f64fe3dabfae0633f17046,Martin Kay
53f450e2dabfaefedbb3c4de,Henning Christiansen
53f42724dabfaeb22f3c959a,Enrique Miranda
54850982dabfae9b4013330a,Marco Zaffalon
53f45628dabfaeee22a33533,Lindsay Grace
53f441e6dabfaee1c0ade15a,Yaniv Erlich
53f47563dabfaeee22a8b7a0,Assaf Gordon
53f479a5dabfaeecd6a4d916,Michael Brand
53f43a1edabfaeb22f493b8d,Gregory J Hannon
53f572d9dabfae7a5bf8045b,Partha P Mitra
5405e561dabfae91d3019dd8,Chryssis Georgiou
5631219b45cedb3399cb9d86,"Gilbert, S."
5631219b45cedb3399cb9d8a,"Kowalski, D.R."
53f4805adabfae963d2599e6,David Haussler
53f497fbdabfaee1c0bad917,Vanessa Murdock
53f32e25dabfae9a8449e908,Gary Gale
53f4730ddabfaeecd6a3d31f,Julian Zappala
53f42d71dabfaee1c0a344d5,Brian Logan
53f4390cdabfaedf4359975d,M. A. Popov
53f43b64dabfaee0d9b95bf4,Luis Miguel Girao
53f45aaadabfaee4dc8227e2,Steve Gold
53f44934dabfaeb22f4cb8dd,Gerard Briscoe
53f432efdabfaee1c0a7a28e,Joseph Lockwood
53f469c0dabfaeb22f54b7cc,Robert John Freeman
53f460bddabfaee43ece0780,S. Maddock
53f4305bdabfaedd74d5c672,Igal Golan
53f38567dabfae4b34a0f87f,Xuhua Xia
540576e3dabfae92b41d75ba,F. GÃ¶bel
53f42f63dabfaee43ebdebb9,E. A. Neutel
53f37ad2dabfae4b349e1d10,Marjorie Senechal
548a62d3dabfae8a11fb49e2,Tosiyasu L. Kunii
53f433d4dabfaeb2ac039a2f,Anthony E. Barkauskas
5448eb6fdabfae87b7e94c09,Peter J. Slater
53f42fb1dabfaedf43533d0e,Nils Hagner
53f443b4dabfaee02ad0e5eb,Malik Wafin
