review_id,paper_id,decision,review_text,author_id
T173gar013apr,53e9978db7602d9701f4d19e,rejected,I did not like it,53f44da6dabfaee43ec9a761
L445tqj632bnn,53e9978db7602d9701f4d1ab,accepted,It is well worth reading,5448444fdabfae87b7df9568
I738hzf384unc,53e9978db7602d9701f4e5cb,accepted,I recommend reading it,53f4d802dabfaef64c77b661
K024zwb083xek,53e9978db7602d9701f4e6d0,accepted,I recommend reading it,53f444eddabfaec22bac2994
O110ude787lsr,53e9978db7602d9701f4ec3b,rejected,Awful,53f4346adabfaeb2ac040245
J982cjc427upa,53e9978db7602d9701f4f44e,accepted,I recommend reading it,53f42f77dabfaeb1a7ba5b91
V705okw180qes,53e9978db7602d9701f4f485,accepted,I was blown away by this paper,53f42c20dabfaedf435036a5
M884frf976aja,53e9978db7602d9701f50643,accepted,Perfection,53f4565fdabfaee1c0b2d67c
K955bhb058mbd,53e9978db7602d9701f50722,accepted,I was blown away by this paper,53f46a2cdabfaeecd6a1baf8
G426cad369gww,53e9978db7602d9701f506ec,accepted,A brilliantly researched piece of work,53f47486dabfaeb1a7cc345d
Z394roj290gfs,53e9978db7602d9701f50829,accepted,A brilliantly researched piece of work,5485e3d1dabfae8a11fb2d4b
M196sri464kfz,53e9978db7602d9701f509f4,rejected,Awful,53f46864dabfaee2a1db71ab
I612zah986bep,53e9978db7602d9701f509ea,accepted,Perfection,53f562a4dabfae5d76f8045b
Y933zzh293bdn,53e9978db7602d9701f517ad,accepted,I recommend reading it,53f42677dabfaeb1a7b55876
T764ioz918bmk,53e9978db7602d9701f517af,accepted,A brilliantly researched piece of work,53f45307dabfaedd74e20b53
U996yfe657oun,53e9978db7602d9701f5187e,rejected,It was a waste of time,548c4ac0dabfae8a11fb4ae8
R463isn261yqx,53e9978db7602d9701f52032,accepted,A brilliantly researched piece of work,53f42f51dabfaeb2ac002855
C055hql799sgb,53e9978eb7602d9701f5289e,accepted,I recommend reading it,53f46c23dabfaee4dc8650ae
P207ahv382jkl,53e9978eb7602d9701f52941,accepted,A brilliantly researched piece of work,53f455fbdabfaedd74e2c60c
E618chv580exn,53e9978eb7602d9701f52dbb,accepted,Perfection,53f499d8dabfaebbd877b4e2
H141tpd739qqm,53e9978eb7602d9701f52dbf,rejected,It was a waste of time,53f37cfadabfae4b349e911f
O066agy390vor,53e9978eb7602d9701f52e24,rejected,"The topic is dealt with superficially, I was expecting something more",53f4ce04dabfaeedd177b686
E124kec399yyq,53e9978eb7602d9701f53518,rejected,Awful,53f47570dabfaeb2ac12fe3e
C976abh763idp,53e99792b7602d9701f54908,rejected,Awful,53f430cbdabfaee2a1ca8142
F806png241prq,53e99792b7602d9701f5456c,rejected,"The topic is dealt with superficially, I was expecting something more",53f4613edabfaee43ece2561
X620pef096tks,53e99792b7602d9701f5456d,accepted,Perfection,5406865ddabfae44f083cab2
M148xfe787wrr,53e99792b7602d9701f5462e,accepted,I recommend reading it,53f42f2cdabfaee1c0a4aa1e
C381yhx923qdw,53e99792b7602d9701f547cb,rejected,I do not recommend reading it,53f4635cdabfaeb22f530537
A187edq364wtz,53e99792b7602d9701f54b96,accepted,I recommend reading it,544080b4dabfae805a6c771b
F629qsy585ciz,53e99792b7602d9701f54b9a,rejected,Awful,53f3836adabfae4b34a03b4d
R609vng513jdh,53e99792b7602d9701f54b9f,accepted,Perfection,54089dfbdabfae450f42ee3c
H508zdp039lpz,53e99792b7602d9701f54ba8,rejected,I do not recommend reading it,53f44813dabfaec22bacf09f
N863ixb967nih,53e99792b7602d9701f54bbe,accepted,Perfection,53f4622fdabfaeb22f52b9ed
D811uzd559gmb,53e99792b7602d9701f562b6,rejected,I do not recommend reading it,54341b51dabfaebba58418e5
O862cyg122dnp,53e99792b7602d9701f56600,rejected,I did not like it,53f4a918dabfaedce5638f2e
X409mxc606mou,53e99792b7602d9701f56d53,accepted,It is well worth reading,53f44f5cdabfaeecd69d015d
F598gtn494yca,53e99792b7602d9701f56b22,accepted,A brilliantly researched piece of work,53f4276bdabfaec09f0d8754
K405rzl348aps,53e99792b7602d9701f56d52,accepted,Perfection,5601866445cedb3395e6713d
L680osr287vmg,53e99792b7602d9701f56d60,accepted,Perfection,53f448efdabfaec09f1d344f
Y035dcl061vja,53e99792b7602d9701f580a4,accepted,I was blown away by this paper,53f44ba4dabfaedf435e1b59
D155qcs599udc,53e99792b7602d9701f581d2,accepted,Perfection,53f45ca0dabfaee4dc8292c9
M180qzk148fpu,53e99792b7602d9701f581dc,accepted,It is well worth reading,53f38ba6dabfae4b34a34503
Z995wme890tcp,53e99792b7602d9701f58a8f,accepted,A brilliantly researched piece of work,53f43c5fdabfaeb22f4a5aa9
X528cyi655ljr,53e99792b7602d9701f58a95,accepted,It is well worth reading,53f438efdabfaee1c0ab5bfa
R185puk197fvt,53e99792b7602d9701f5ae58,accepted,I recommend reading it,53f43869dabfaee1c0aafe9d
K115kvv137wbg,53e99792b7602d9701f5a8ef,accepted,Perfection,53f43a27dabfaee43ec52e6a
O200mvp543mpi,53e99792b7602d9701f5af1a,rejected,It was a waste of time,53f366a7dabfae4b3499c6fe
G140btp969btl,53e99792b7602d9701f5adb7,accepted,It is well worth reading,53f460a7dabfaee4dc83703f
K933vyf831tdh,53e99792b7602d9701f5add3,rejected,I do not recommend reading it,53f46cefdabfaee43ed108e8
F464odx827bvg,53e99792b7602d9701f5b10e,accepted,Perfection,53f446ebdabfaec09f1cb36b
W488dfw540smx,53e99792b7602d9701f5b19a,accepted,It is well worth reading,5434cf1cdabfaebba5869c7a
U799zib576wxk,53e99792b7602d9701f5b29b,accepted,I recommend reading it,5486bb35dabfae8a11fb344e
D878kdd239bbf,53e99792b7602d9701f5b35d,accepted,Perfection,560187f645cedb3395e6b82f
E663cbh692xve,53e99792b7602d9701f5b420,accepted,A brilliantly researched piece of work,548a32efdabfae9b40135026
O757ptp664mfy,53e99796b7602d9701f5bf05,accepted,I recommend reading it,53f456bedabfaeb22f50271a
K484hwm037ais,53e99796b7602d9701f5c177,rejected,"The topic is dealt with superficially, I was expecting something more",53f4551fdabfaee1c0b28774
K067jqh478pwq,53e99796b7602d9701f5c600,accepted,I recommend reading it,53f438f9dabfaee43ec48ca7
X940env539tcz,53e99796b7602d9701f5c602,accepted,It is well worth reading,53f449c2dabfaee2a1d42327
V815uvi700jdd,53e99796b7602d9701f5c24a,accepted,I recommend reading it,53f46aebdabfaeb1a7c9eb47
L706zhr953rwb,53e99796b7602d9701f5c256,accepted,I was blown away by this paper,53f4a87edabfaedce5638083
E196opp839izq,53e99796b7602d9701f5c856,accepted,Perfection,53f45c2cdabfaedd74e43445
A960mnq317ags,53e99796b7602d9701f5c857,accepted,It is well worth reading,5485efe9dabfae8a11fb2d8e
F288ggd003qdg,53e99796b7602d9701f5c870,rejected,"The topic is dealt with superficially, I was expecting something more",53f320c7dabfae9a84454b24
G802rmq652vvp,53e99796b7602d9701f5c322,accepted,I was blown away by this paper,53f4d23adabfaeedcf77ff19
Y510bqz945wcg,53e99796b7602d9701f5c7e3,accepted,It is well worth reading,53f32a9fdabfae9a8448b2af
G486zmy708faa,53e99796b7602d9701f5cc1c,accepted,A brilliantly researched piece of work,5601878845cedb3395e6a8ca
X901aqq814udp,53e99796b7602d9701f5cc20,accepted,A brilliantly researched piece of work,53f4342ddabfaee1c0a88474
A839ozx986vmz,53e99796b7602d9701f5c90d,accepted,I recommend reading it,53f45c86dabfaee0d9c0a6b7
L911ojv920gcj,53e99796b7602d9701f5c90e,accepted,It is well worth reading,560187d745cedb3395e6b176
O006jxr467cfp,53e99796b7602d9701f5c90f,rejected,Awful,53f7e325dabfae9060af4a62
V600fnl313cwk,53e99796b7602d9701f5c914,accepted,It is well worth reading,53f454d1dabfaeb22f4fad50
G826yjl097niz,53e99796b7602d9701f5c543,accepted,A brilliantly researched piece of work,54083cf3dabfae44f08739a9
A189phn602bfn,53e99796b7602d9701f5cf33,accepted,I recommend reading it,53f42da1dabfaec22ba1b1ef
P342vfa364rse,53e99796b7602d9701f5c5dc,accepted,Perfection,53f35e08dabfae4b3497a0a3
N007mwr365qzd,53e99796b7602d9701f5d98e,accepted,I was blown away by this paper,53f45109dabfaec09f1f233f
R985tdq216ygp,53e99796b7602d9701f5d6e0,accepted,A brilliantly researched piece of work,5410e6c6dabfae44f08f0580
Y713lho887ugy,53e99796b7602d9701f5d6e1,accepted,I was blown away by this paper,53f3b0fddabfae4b34b1bf3c
T007ita525hme,53e99796b7602d9701f5d38d,accepted,A brilliantly researched piece of work,53f472c8dabfaee4dc87f411
U777nnn352ayv,53e99796b7602d9701f5da38,rejected,I did not like it,53f430bedabfaee43ebf0789
A016qbm237gzj,53e99796b7602d9701f5d90d,rejected,I did not like it,53f46e49dabfaee43ed15dc6
F330tox876jxf,53e99796b7602d9701f5d980,accepted,It is well worth reading,53f4341fdabfaeb2ac03cff2
G051tqw183rrr,53e99796b7602d9701f5d987,accepted,A brilliantly researched piece of work,53f4d5bbdabfaeedd77836ea
Y550sph338lei,53e99796b7602d9701f5df76,accepted,It is well worth reading,53f45407dabfaee02ad4fdf0
R046tdt488knl,53e99796b7602d9701f5e0d6,rejected,Awful,54301b67dabfaeca69bc8657
D251rck256eia,53e99796b7602d9701f5e9e9,rejected,I do not recommend reading it,53f42c92dabfaec22ba0b830
W805yhj679lck,53e99796b7602d9701f5ed95,accepted,Perfection,53f44a3adabfaedd74dfe1ee
Q316qyr953pts,53e99796b7602d9701f5ee1a,accepted,I was blown away by this paper,53f4d1b1dabfaef0f4f8053c
A163pei569vst,53e99796b7602d9701f5eeaa,accepted,It is well worth reading,53f45340dabfaee4dc8056ba
F865nhh907fhx,53e99796b7602d9701f5ed18,accepted,Perfection,53f38f7ddabfae4b34a4c43f
R688ucq633tyw,53e99796b7602d9701f5f228,accepted,A brilliantly researched piece of work,543a7adedabfaeee55e2488b
F504vlk299ytv,53e99796b7602d9701f5f2ac,accepted,Perfection,53f44422dabfaefedbb0c32d
D455ixu649qay,53e99796b7602d9701f5f884,accepted,I was blown away by this paper,53f43a14dabfaedce5551059
M654bre761yzd,53e99796b7602d9701f5f64c,rejected,I do not recommend reading it,53f47a55dabfaee4dc89ad09
I707ulr551opg,53e99796b7602d9701f5f656,accepted,Perfection,53f35e78dabfae4b3497bb1f
V568qiv486qhn,53e99796b7602d9701f60521,accepted,I recommend reading it,54408eafdabfae7d84b80fd2
V123mnc042tck,53e99796b7602d9701f6052b,accepted,I recommend reading it,53f4333fdabfaeb22f451979
W205bie856igl,53e99796b7602d9701f60985,accepted,A brilliantly researched piece of work,53f3190cdabfae9a84429523
W135ink600auy,53e99796b7602d9701f6070f,accepted,A brilliantly researched piece of work,5448ea4edabfae87b7e939dd
Y014wcz979lry,53e99796b7602d9701f6077d,accepted,I was blown away by this paper,54083df2dabfae44f08740be
E440iyz907lpw,53e99796b7602d9701f60dfe,accepted,I was blown away by this paper,53f46a32dabfaee2a1dbe456
C759odb921set,53e99796b7602d9701f6138b,accepted,Perfection,53f42c46dabfaedf43505c82
D507xdh233gmp,53e99796b7602d9701f613f2,accepted,I was blown away by this paper,548a0c6ddabfae9b40134ec5
W485jam173phe,53e99796b7602d9701f618d5,accepted,I recommend reading it,53f42eebdabfaee2a1c90190
E283osk219rdh,53e99796b7602d9701f618c7,rejected,Awful,544865a3dabfae87b7e19447
A384ggm795ldf,53e99796b7602d9701f6194f,accepted,It is well worth reading,53f47179dabfaec09f26a899
L101oza625ynh,53e99796b7602d9701f62063,accepted,A brilliantly researched piece of work,56017ca645cedb3395e62c79
E267gdz132jdw,53e99796b7602d9701f617db,rejected,It was a waste of time,53f46985dabfaeecd6a18f3f
B112szd651cbf,53e99796b7602d9701f62347,accepted,Perfection,53f4cc81dabfaeebd8f8104e
M130evr063tiw,53e9979bb7602d9701f631b8,accepted,I recommend reading it,53f45f7adabfaeb22f521ce6
J522uzl218sba,53e99796b7602d9701f627b5,rejected,I did not like it,5487a42fdabfae8a11fb3c6d
O451bek374lat,53e99796b7602d9701f62b16,accepted,I recommend reading it,548f8a76dabfaef989f099a6
Y904byz962wwn,53e99796b7602d9701f62b18,rejected,I do not recommend reading it,53f43871dabfaedf43592ddd
L789jxe652eoh,53e99796b7602d9701f62b24,accepted,A brilliantly researched piece of work,53f43575dabfaeb1a7bebd62
H174pon655mxk,53e99796b7602d9701f6282d,accepted,I was blown away by this paper,53f458b3dabfaeee22a3c946
K043eiy900vdn,53e99796b7602d9701f6282e,accepted,I recommend reading it,5488657bdabfae8a11fb4311
A196moo235hbo,53e9979bb7602d9701f62bf4,rejected,"The topic is dealt with superficially, I was expecting something more",53f44742dabfaee1c0aefe15
M973rzr813bop,53e9979bb7602d9701f63866,accepted,Perfection,53f43aa6dabfaeecd6987a46
A841eaf182bdn,53e9979bb7602d9701f6386f,accepted,I recommend reading it,53f46992dabfaeb22f54ac62
J585jho530vov,53e9979bb7602d9701f63870,accepted,A brilliantly researched piece of work,548776a4dabfaed7b5fa3028
R479nlt311whh,53e9979bb7602d9701f63888,accepted,A brilliantly researched piece of work,54340b5adabfaeb4c6adc24e
Q869foz540clv,53e9979bb7602d9701f63b8e,accepted,I was blown away by this paper,53f468d6dabfaeee22a5cbb2
O771xxl279knj,53e9979bb7602d9701f644c9,accepted,I was blown away by this paper,53f43ad4dabfaee02acf59a4
W529xvu713vkc,53e9979bb7602d9701f645ea,accepted,I recommend reading it,53f43a25dabfaee43ec52ccd
O789iuj223wyw,53e9979bb7602d9701f643d4,rejected,I did not like it,53f45656dabfaee1c0b2d3c7
R401gjp303zee,53e9979bb7602d9701f64c1c,accepted,I was blown away by this paper,53f4442edabfaee0d9baa40b
W846xwz417jvm,53e9979bb7602d9701f64c77,accepted,A brilliantly researched piece of work,53f43949dabfaee2a1d0205b
D640ana508cxw,53e9979bb7602d9701f650e2,accepted,It is well worth reading,5448b67edabfae87b7e69dba
T987oqi321hfh,53e9979bb7602d9701f65aeb,rejected,Awful,5601867a45cedb3395e675e5
J487eeu025twn,53e9979bb7602d9701f65b37,accepted,It is well worth reading,53f4d23adabfaeedcf77ff19
B200hvh564yoo,53e9979bb7602d9701f65d2a,rejected,It was a waste of time,53f42e8cdabfaee2a1c8b6d8
A975xpu685nrk,53e9979bb7602d9701f660a6,accepted,I recommend reading it,53f42c74dabfaeb2acfdc65c
U922lzn937rgr,53e9979bb7602d9701f6639d,accepted,A brilliantly researched piece of work,54088676dabfae8faa64afe4
N186lip257xbr,53e9979bb7602d9701f6687f,accepted,It is well worth reading,53f464f0dabfaedf436404ce
E452tet144sqs,53e9979bb7602d9701f673d6,accepted,Perfection,53f432c9dabfaee02aca4e3e
X041spl096kyp,53e9979bb7602d9701f67415,accepted,It is well worth reading,54096f4cdabfae450f484ba6
H549xsv880jrm,53e9979bb7602d9701f674a7,accepted,I was blown away by this paper,53f4aae0dabfaecc2677b3e7
T558yog530nrc,53e9979bb7602d9701f67ae8,accepted,A brilliantly researched piece of work,53f44905dabfaee02ad238f9
A864qkl348nbz,53e9979bb7602d9701f682d1,accepted,It is well worth reading,53f45719dabfaeee22a36b4d
R320emt915ufk,53e9979bb7602d9701f682d3,rejected,I did not like it,53f43958dabfaedd74dbc740
G612hmc028avy,53e9979bb7602d9701f6837d,accepted,It is well worth reading,54863504dabfae9b40133cb2
V962met442bmu,53e9979bb7602d9701f68757,accepted,I was blown away by this paper,54057e81dabfae91d3fe9b63
F500eae505wlg,53e9979bb7602d9701f68788,rejected,Awful,5408c932dabfae450f441424
S909mpk532egh,53e9979bb7602d9701f688af,accepted,I was blown away by this paper,53f433a3dabfaeee2298eee7
B159dlz662itt,53e9979bb7602d9701f69601,accepted,It is well worth reading,53f4cb7cdabfaee5797815b6
A233odc531emp,53e9979bb7602d9701f69c66,accepted,Perfection,53f7dbfddabfae8faa4bd73b
Y562wnl144dvr,53e9979bb7602d9701f69c74,accepted,It is well worth reading,53f64262dabfaebae4c71628
H917kri598lwu,53e9979bb7602d9701f69c79,accepted,I recommend reading it,53f42b47dabfaeb2acfc87f8
G582mhs313eoc,53e9979bb7602d9701f697d2,accepted,A brilliantly researched piece of work,53f438c8dabfaeb22f487f7e
Y682akz129vbg,53e9979bb7602d9701f69f20,accepted,It is well worth reading,53f462e0dabfaee4dc83f98c
W072fzh229tmo,53e9979bb7602d9701f69f81,rejected,I did not like it,53f45aa2dabfaee2a1d8405d
L992brm056ebu,53e9979eb7602d9701f6a46c,accepted,Perfection,53f43a68dabfaeb2ac073135
F213ajb439oml,53e9979eb7602d9701f6a486,accepted,It is well worth reading,54897ea3dabfae8a11fb45c9
Z726htg409ldz,53e9979eb7602d9701f6a55c,accepted,It is well worth reading,53f44cb3dabfaee4dc7ead9d
R968wua639udv,53e9979eb7602d9701f6a216,accepted,Perfection,53f42c9fdabfaec09f10994f
H275rhs425zkh,53e9979eb7602d9701f6a218,accepted,I recommend reading it,53f43c00dabfaec09f1b0b7c
P848quz528urn,53e9979eb7602d9701f6a93e,rejected,I did not like it,53f3b0d7dabfae4b34b1b134
G193qpj388cae,53e9979eb7602d9701f6af7a,accepted,Perfection,53f430b0dabfaee43ebefcc2
O855gkh425qxy,53e9979eb7602d9701f6b0f8,accepted,I recommend reading it,53f45081dabfaee0d9bdc496
I634zcy273nuu,53e9979eb7602d9701f6b20d,accepted,Perfection,53f4530fdabfaee02ad4c14f
G816eru078pai,53e9979eb7602d9701f6b26c,accepted,It is well worth reading,560188a345cedb3395e6c791
F779iom138aap,53e9979eb7602d9701f6b37a,accepted,I was blown away by this paper,53f42f6edabfaee4dc73340f
Z256wlr835coh,53e9979eb7602d9701f6b380,rejected,I do not recommend reading it,53f7e429dabfae92b40efc49
M726efa632kci,53e9979eb7602d9701f6bf1c,accepted,A brilliantly researched piece of work,53f44d3edabfaedf435e7dfe
L382rqr684kdp,53e9979eb7602d9701f6bf2c,rejected,"The topic is dealt with superficially, I was expecting something more",54410747dabfae805a720821
A054get789qfj,53e9979eb7602d9701f6d01a,accepted,It is well worth reading,5631fbdf45cedb3399f821b6
Q546gfa090bks,53e9979eb7602d9701f6ca70,accepted,I recommend reading it,53f7a84edabfae938c6cbf0e
H371tbc737qzy,53e9979eb7602d9701f6d0af,accepted,I recommend reading it,560187de45cedb3395e6b2af
E892dvh858aoe,53e9979eb7602d9701f6d0b9,accepted,I was blown away by this paper,53f43b43dabfaedd74dcfb85
O528tko880okh,53e9979eb7602d9701f6d59a,accepted,I recommend reading it,5601790845cedb3395e5e110
T703ryg819ixe,53e9979eb7602d9701f6d61a,accepted,I was blown away by this paper,54408c8ddabfae805a6ce9e4
P022epg941hwt,53e9979eb7602d9701f6dd57,accepted,A brilliantly researched piece of work,53f7a2addabfae92b40d0793
Q921xjz301zrv,53e9979eb7602d9701f6dd5a,accepted,Perfection,54858c70dabfae9b401337ea
J079zxs586hvu,53e9979eb7602d9701f6dd63,rejected,"The topic is dealt with superficially, I was expecting something more",53f450e2dabfaefedbb3c4de
E320dis908tmt,53e9979eb7602d9701f6e619,accepted,I recommend reading it,53f319e8dabfae9a8442e6c4
I971itz773glt,53e9979eb7602d9701f6e894,accepted,Perfection,53f43235dabfaee1c0a7234a
B358dzj460sti,53e9979fb7602d9701f6ef5c,rejected,I did not like it,53f45e90dabfaefedbb6c5cb
N196zvo873lvm,53e9979fb7602d9701f6fa2a,accepted,I recommend reading it,53f46053dabfaee1c0b5161e
J493dbv841otv,53e9979fb7602d9701f6fa2b,rejected,I did not like it,53f79d46dabfae92b40cd9e3
D715bex158lee,53e9979fb7602d9701f6fa9a,accepted,I recommend reading it,53f4b257dabfaedce5645d40
N761uco074gev,53e9979fb7602d9701f6fa9c,rejected,I do not recommend reading it,56017b1e45cedb3395e608c1
K077jyw838qmy,53e9979eb7602d9701f6eeae,rejected,Awful,53f42ce1dabfaedf4350f90d
C418dtx830khb,53e9979fb7602d9701f6f67a,rejected,I did not like it,5405bd36dabfae8faa5fab64
D782eii877cjj,53e9979fb7602d9701f6fc20,accepted,I recommend reading it,53f468a3dabfaee4dc857103
R773dzt177fma,53e9979fb7602d9701f7026d,accepted,Perfection,53f430c6dabfaee02ac8ba34
J033whz401pxd,53e9979fb7602d9701f70839,accepted,Perfection,53f45c4cdabfaee0d9c099ee
L773oqk792vua,53e9979fb7602d9701f704fa,accepted,A brilliantly researched piece of work,562cf02e45cedb3398d0aa16
V048fve500rgc,53e9979fb7602d9701f70a85,accepted,Perfection,5430fd1edabfae8f2912219f
H070ihr184fin,53e9979fb7602d9701f70a89,accepted,A brilliantly researched piece of work,53f43428dabfaee2a1cd0d21
T988ofp453gam,53e9979fb7602d9701f710d3,accepted,Perfection,5601872d45cedb3395e697ee
R703hdk976mcw,53e9979fb7602d9701f710d4,accepted,A brilliantly researched piece of work,53f4928adabfaeb15977b5d7
W639wzy257gzx,53e997a2b7602d9701f7193e,rejected,I did not like it,53f56759dabfae6431f8045b
T032vjg525bot,53e9979fb7602d9701f71177,rejected,"The topic is dealt with superficially, I was expecting something more",53f46f20dabfaedd74e8c41b
A514vog689wse,53e9979fb7602d9701f7154f,accepted,I recommend reading it,53f7cfdcdabfae90ec11fd0e
V904rla209dgk,53e9979fb7602d9701f71552,accepted,Perfection,53f441cddabfaee4dc7c2242
X765qwv431dhl,53e997a2b7602d9701f71add,accepted,It is well worth reading,53f43b1ddabfaee1c0acb7f6
S048rbl166ljd,53e997a2b7602d9701f71e1c,rejected,I did not like it,54332dfedabfaeb54217a0bd
X722cyn830ezk,53e997a2b7602d9701f726da,accepted,I recommend reading it,53f42efddabfaedf4352b690
D269gku315zvu,53e997a2b7602d9701f7274e,accepted,It is well worth reading,53f43181dabfaec09f148a5e
P025auh794sxl,53e997a2b7602d9701f720db,accepted,Perfection,5408ee44dabfae450f44ffd2
G814rec333div,53e997a2b7602d9701f7210f,accepted,It is well worth reading,53f32b7cdabfae9a8448fdbe
U943nbb843jwi,53e997a2b7602d9701f72128,rejected,I do not recommend reading it,53f42f52dabfaee4dc731fd0
M143mwu388rsv,53e997a2b7602d9701f729e6,accepted,Perfection,53f44e0bdabfaec09f1e6b32
F443mmw773kvc,53e997a2b7602d9701f72efc,accepted,I recommend reading it,53f43052dabfaedd74d5be13
G470iwz680pkk,53e997a2b7602d9701f731f0,rejected,I do not recommend reading it,5432fc6adabfaeb542170e57
H818amt872fla,53e997a2b7602d9701f72fb4,accepted,Perfection,53f43019dabfaec09f136b2a
A486svs154ptc,53e997a2b7602d9701f7320c,accepted,I was blown away by this paper,53f42d90dabfaec22ba1a593
O032eco549xaw,53e997a2b7602d9701f73006,accepted,I was blown away by this paper,53f4390fdabfaee43ec49aa4
C104ehj925ndl,53e997a2b7602d9701f7366e,rejected,"The topic is dealt with superficially, I was expecting something more",5601871445cedb3395e693fd
Q428mpg811cwb,53e997a2b7602d9701f73670,accepted,It is well worth reading,5434f851dabfaebba588788f
O002iml919pal,53e997a2b7602d9701f73676,accepted,It is well worth reading,53f7f2d1dabfae8faa4c76ae
P202afj638nit,53e997a2b7602d9701f7367b,accepted,A brilliantly researched piece of work,56017bf645cedb3395e61c49
M865ipl298ays,53e997a2b7602d9701f73eca,rejected,Awful,53f4c9d5dabfaee57f77fe08
V759pix882rbx,53e997a2b7602d9701f7416e,accepted,I was blown away by this paper,5408b8afdabfae44f088028c
K985kuc579xhw,53e997a2b7602d9701f7417c,accepted,It is well worth reading,53f44278dabfaee43ec707be
Y114cdb085bnj,53e997a2b7602d9701f74c69,rejected,Awful,53f46428dabfaee4dc844d57
L610dii591csg,53e997a2b7602d9701f74c6b,accepted,It is well worth reading,53f36442dabfae4b3499375e
U370ctf571ujz,53e997a2b7602d9701f74c9b,accepted,It is well worth reading,53f4cd63dabfaeed1bf80a85
Y145qjz802eks,53e997a2b7602d9701f7564a,rejected,It was a waste of time,53f444cedabfaedd74de7d1a
K503wjn711atb,53e997a2b7602d9701f75a59,rejected,Awful,53f445b8dabfaec09f1c6acc
O195yzc961qze,53e997a2b7602d9701f75a7c,rejected,It was a waste of time,53f3957edabfae4b34a6f745
A132dyt507gyl,53e997a2b7602d9701f75a7f,accepted,I was blown away by this paper,53f4547ddabfaeee22a2d1a1
D237kkp632qut,53e997a2b7602d9701f75d13,accepted,A brilliantly researched piece of work,53f44ac2dabfaedd74e00440
Q694erk026tse,53e997a2b7602d9701f767c3,accepted,I recommend reading it,5448481edabfae87b7dfdb71
Z252cuv430vtc,53e997a2b7602d9701f767d0,accepted,I was blown away by this paper,560175ed45cedb3395e5a3a6
S808gbv161gds,53e997a2b7602d9701f767e8,accepted,I recommend reading it,53f42c44dabfaec09f103de7
W704dgk381zbd,53e997a2b7602d9701f767f5,accepted,I was blown away by this paper,53f4523fdabfaedf435fb7bc
X802crq699xod,53e997a2b7602d9701f771ab,accepted,I was blown away by this paper,53f42c1bdabfaedf435031a3
Z408cjp010ozm,53e997a2b7602d9701f776c5,accepted,I was blown away by this paper,5434d0fcdabfaebba586b309
M920yiz252kdc,53e997a2b7602d9701f77cf6,accepted,A brilliantly researched piece of work,53f45cd9dabfaee4dc829ee2
U376smf925xnw,53e997a2b7602d9701f77b6a,accepted,I was blown away by this paper,53f48056dabfaec09f29f018
O241awo890sfz,53e997a2b7602d9701f77b77,rejected,Awful,53f38a76dabfae4b34a2d053
W868xhv885dni,53e997a2b7602d9701f77b84,accepted,It is well worth reading,53f43197dabfaee2a1cb236c
P788fmh313neb,53e997a2b7602d9701f77b96,accepted,I recommend reading it,54054527dabfae44f0800060
G245egs223lln,53e997a2b7602d9701f782e5,accepted,A brilliantly researched piece of work,5405dbabdabfae91d3015d9a
Y199gix246oou,53e997a2b7602d9701f782f0,accepted,A brilliantly researched piece of work,53f439addabfaee0d9b831ae
W801bpt355cmn,53e997a6b7602d9701f78c8e,accepted,I recommend reading it,53f46678dabfaee2a1daee28
W286rtj201mpd,53e997a6b7602d9701f79085,rejected,It was a waste of time,53f43753dabfaedf43587d2f
W484idx799iii,53e997a6b7602d9701f78b02,accepted,Perfection,53f43ab4dabfaedce55589f7
I132gob927bnk,53e997a6b7602d9701f78b06,accepted,A brilliantly researched piece of work,53f4374fdabfaedf43587b00
O292own229gjp,53e997a6b7602d9701f78b07,accepted,It is well worth reading,53f453f8dabfaec09f1fd7a0
D283pga884ptx,53e997a6b7602d9701f78b0e,accepted,I recommend reading it,53f438cddabfaee2a1cfd640
P998dkr601grb,53e997a6b7602d9701f791e9,accepted,I was blown away by this paper,53f441e2dabfaefedbb07091
U706awk759yyn,53e997a6b7602d9701f79776,accepted,A brilliantly researched piece of work,56017eb245cedb3395e65551
I688dzx753xrl,53e997a6b7602d9701f7972a,accepted,Perfection,5408b41ddabfae44f087e565
C522kha077owy,53e997a6b7602d9701f79730,rejected,I did not like it,53f44630dabfaeb22f4beb9b
B460kbq969hna,53e997a6b7602d9701f79746,accepted,It is well worth reading,53f480a3dabfae963d25b1fd
B861pgt522bnk,53e997a6b7602d9701f797b4,accepted,It is well worth reading,53f433eadabfaee2a1cce06b
N306wez859ifh,53e997a6b7602d9701f79772,accepted,I recommend reading it,53f434a3dabfaec09f16cfb7
Q360vop392tyj,53e997a6b7602d9701f79ac6,accepted,It is well worth reading,54054c6fdabfae8faa5beb7d
D643lcc620lbd,53e997a6b7602d9701f79ad5,accepted,A brilliantly researched piece of work,53f450e6dabfaefedbb3c59d
U262nng897uzt,53e997a6b7602d9701f7a48f,accepted,It is well worth reading,53f31ededabfae9a8444a0bb
L602hqb055rhm,53e997a6b7602d9701f7a99f,accepted,It is well worth reading,53f45293dabfaee0d9be4b62
J207jor661tpb,53e997a6b7602d9701f7a800,accepted,Perfection,5440fac5dabfae805a716606
E304bee114loc,53e997a6b7602d9701f7b135,rejected,"The topic is dealt with superficially, I was expecting something more",53f43263dabfaee02aca0409
