id,title,year,type,publication
53e99784b7602d9701f3f992,Firewalls.,2011,FullPaper,1
53e99784b7602d9701f3f996,FEAL.,2011,Poster,1
53e99784b7602d9701f3f6cd,FRAMEWORKS,2011,Poster,1
53e99784b7602d9701f3f6f2,Filumis.,2011,DemoPaper,0
53e99784b7602d9701f3f729,Fingerprinting.,2011,FullPaper,1
53e99785b7602d9701f4084f,GammaPolarSlicer.,2011,Poster,1
53e99785b7602d9701f40857,Gasteditorial.,2011,DemoPaper,0
53e99785b7602d9701f40859,Gnosis,2011,ShortPaper,1
53e99785b7602d9701f4085e,GRAPE.,2011,DemoPaper,0
53e99785b7602d9701f40887,GMAC.,2011,Poster,1
53e99785b7602d9701f4088b,GOST.,2011,FullPaper,1
53e99785b7602d9701f4088d,Generator.,2011,Poster,1
53e99785b7602d9701f405ee,Grammaticalization,2011,DemoPaper,0
53e99785b7602d9701f418c7,Datenschutzaufreger,2011,DemoPaper,0
53e99785b7602d9701f418d9,Deadlocks.,2011,Poster,1
53e99785b7602d9701f418da,Debugging.,2011,FullPaper,1
53e99785b7602d9701f418df,Determinacy.,2011,Poster,1
53e99785b7602d9701f41539,Dancing,2011,DemoPaper,0
53e99785b7602d9701f41581,Databases.,2011,FullPaper,1
53e99785b7602d9701f42865,Education.,2011,Poster,1
53e99785b7602d9701f42c55,EuropeanaConnect.,2011,Poster,1
53e99785b7602d9701f42c5a,ExoBuilding.,2011,Poster,1
53e99785b7602d9701f42c7d,Ethernet.,2011,FullPaper,1
53e99785b7602d9701f42c7e,Eden.,2011,Poster,1
53e99785b7602d9701f42ca7,Encryption.,2011,ShortPaper,1
53e99785b7602d9701f42ca8,Enigma.,2011,DemoPaper,0
53e99785b7602d9701f42caa,eSTREAM.,2011,Poster,1
53e99785b7602d9701f42cac,EMV.,2011,FullPaper,1
53e99785b7602d9701f42cae,Eavesdropping.,2011,ShortPaper,1
53e99785b7602d9701f42caf,E0.,2011,FullPaper,1
53e99785b7602d9701f442e7,Betriebsvereinbarung,2011,Poster,1
53e99785b7602d9701f442f2,Bisimulation.,2011,ShortPaper,1
53e99785b7602d9701f442f4,Bioinformatics.,2011,ShortPaper,1
53e99785b7602d9701f442fa,Benchmarks.,2011,DemoPaper,0
53e99785b7602d9701f44315,Blowfish.,2011,DemoPaper,0
53e9978ab7602d9701f45773,Cyberwarfare,2011,FullPaper,1
53e9978ab7602d9701f4592f,Capstone.,2011,ShortPaper,1
53e9978ab7602d9701f458d9,Craftsmanship,2011,Poster,1
53e9978ab7602d9701f458da,CVC4,2011,Poster,1
53e9978ab7602d9701f458e1,Catapy,2011,DemoPaper,0
53e9978ab7602d9701f4609b,Crowdclustering.,2011,Poster,1
53e9978ab7602d9701f460eb,Checkpointing.,2011,ShortPaper,1
53e9978ab7602d9701f460ee,Clusters.,2011,DemoPaper,0
53e9978ab7602d9701f460ef,Chaco.,2011,FullPaper,1
53e9978ab7602d9701f460f0,Cyclops.,2011,ShortPaper,1
53e9978ab7602d9701f460f1,C.,2011,Poster,1
53e9978ab7602d9701f460f3,Charm++.,2011,DemoPaper,0
53e9978ab7602d9701f460f7,Cilk.,2011,Poster,1
53e9978ab7602d9701f460f9,Cell,2011,FullPaper,1
53e9978ab7602d9701f460a9,Cloudwirbel,2011,ShortPaper,1
53e9978ab7602d9701f460c9,CyberSightings.,2011,ShortPaper,1
53e9978ab7602d9701f45c95,Change,2011,ShortPaper,1
53e9978ab7602d9701f46131,Copula.,2011,ShortPaper,1
53e9978ab7602d9701f46153,Commitment.,2011,FullPaper,1
53e9978ab7602d9701f46155,Cast.,2011,DemoPaper,0
53e9978ab7602d9701f46156,Cryptology.,2011,FullPaper,1
53e9978ab7602d9701f4615a,Credentials.,2011,DemoPaper,0
53e9978ab7602d9701f4615b,Cryptophthora.,2011,ShortPaper,1
53e9978ab7602d9701f4615c,CMAC.,2011,FullPaper,1
53e9978ab7602d9701f46160,Cryptosystem.,2011,DemoPaper,0
53e9978ab7602d9701f46161,Cryptanalysis.,2011,Poster,1
53e9978ab7602d9701f46166,Certificate.,2011,DemoPaper,0
53e9978ab7602d9701f4616a,CLEFIA.,2011,ShortPaper,1
53e9978ab7602d9701f484a2,Actors.,2011,Poster,1
53e9978ab7602d9701f484a3,Allgather.,2011,Poster,1
53e9978ab7602d9701f484a4,Autotuning.,2011,ShortPaper,1
53e9978ab7602d9701f47e95,Autocatalyses.,2011,FullPaper,1
53e9978ab7602d9701f484de,Authorizations.,2011,DemoPaper,0
53e9978ab7602d9701f484e7,Acquirer.,2011,ShortPaper,1
53e9978ab7602d9701f484e9,Autocorrelation.,2011,FullPaper,1
53e9978ab7602d9701f484ea,Availability.,2011,Poster,1
53e9978ab7602d9701f484eb,Anonymity.,2011,FullPaper,1
53e9978ab7602d9701f484f1,Authentication.,2011,DemoPaper,0
53e9978ab7602d9701f4847d,A.,2011,DemoPaper,0
53e9978ab7602d9701f484dd,Alphabet.,2011,Poster,1
53e9978ab7602d9701f4a33c,Nodalism.,2011,Poster,1
53e9978ab7602d9701f4a341,NWChem.,2011,ShortPaper,1
53e9978ab7602d9701f4a343,nCUBE.,2011,ShortPaper,1
53e9978ab7602d9701f4a345,NESL.,2011,FullPaper,1
53e9978ab7602d9701f4a35e,NFC.,2011,Poster,1
53e9978ab7602d9701f4a35f,NTRU.,2011,FullPaper,1
53e9978ab7602d9701f4b01d,OPOWER,2011,FullPaper,1
53e9978ab7602d9701f4b021,OWLlink,2011,DemoPaper,0
53e9978ab7602d9701f4b2d2,OpenEmpowerment.,2011,FullPaper,1
53e9978ab7602d9701f4b2d7,Otto.,2011,Poster,1
53e9978ab7602d9701f4b2d9,OpenMP.,2011,Poster,1
53e9978ab7602d9701f4bc64,Learning2Reason,2011,FullPaper,1
53e9978ab7602d9701f4bc65,Learnstreaming,2011,FullPaper,1
53e9978ab7602d9701f4bc66,LotrecScheme,2011,Poster,1
53e9978ab7602d9701f4bc76,Lilliput,2011,DemoPaper,0
53e9978ab7602d9701f4bd2f,Liquidizer.,2011,ShortPaper,1
53e9978ab7602d9701f4bf16,LAPACK.,2011,Poster,1
53e9978ab7602d9701f4bf1a,Linda.,2011,ShortPaper,1
53e9978ab7602d9701f4bf1c,libflame.,2011,ShortPaper,1
53e9978ab7602d9701f4bf36,Lattice.,2011,DemoPaper,0
53e9978db7602d9701f4cc7d,MOSTON,2011,Poster,1
53e9978db7602d9701f4cc90,MetaCookie+,2011,DemoPaper,0
53e9978db7602d9701f4cc9f,Mapresolve,2011,DemoPaper,0
53e9978db7602d9701f4ccbc,Mont,2011,Poster,1
53e9978db7602d9701f4ccdb,Musimetrics,2011,Poster,1
53e9978db7602d9701f4d191,Meltdown.,2011,FullPaper,1
53e9978db7602d9701f4d19b,MirrorBot.,2011,Poster,1
53e9978db7602d9701f4d1ae,Mikrozensus.,2011,DemoPaper,0
53e9978db7602d9701f4d1c0,MasPar.,2011,ShortPaper,1
53e9978db7602d9701f4d1c1,Meiko.,2011,ShortPaper,1
53e9978db7602d9701f4d1c3,MUMPS.,2011,FullPaper,1
53e9978db7602d9701f4d1c6,Metrics.,2011,DemoPaper,0
53e9978db7602d9701f4d1c8,Myrinet.,2011,Poster,1
53e9978db7602d9701f4d1cb,MILC.,2011,FullPaper,1
53e9978db7602d9701f4d1d0,Multilisp.,2011,FullPaper,1
53e9978db7602d9701f4d1d2,MPP.,2011,DemoPaper,0
53e9978db7602d9701f4d1d3,Maude.,2011,ShortPaper,1
53e9978db7602d9701f4d215,MAA.,2011,FullPaper,1
53e9978db7602d9701f4d21e,Multibiometrics.,2011,DemoPaper,0
53e9978db7602d9701f4e87e,JustInMind,2011,Poster,1
53e9978db7602d9701f4e8fa,JASMINE.,2011,ShortPaper,1
53e9978db7602d9701f4e8fb,JavaParty.,2011,ShortPaper,1
53e9978db7602d9701f4ec47,Keeloq.,2011,ShortPaper,1
53e9978db7602d9701f4ec49,Keylogging.,2011,DemoPaper,0
53e9978db7602d9701f4ec4a,Kerberos.,2011,FullPaper,1
53e9978db7602d9701f4ec4b,Key.,2011,FullPaper,1
53e9978db7602d9701f4f81c,Hyperacuity,2011,Poster,1
53e9978db7602d9701f4f822,Hippocampus,2011,FullPaper,1
53e9978db7602d9701f4f82d,Hypermachines,2011,DemoPaper,0
53e9978db7602d9701f4f839,HyperTransport.,2011,Poster,1
53e9978db7602d9701f4f83b,HDF5.,2011,ShortPaper,1
53e9978db7602d9701f4f854,Homomorphism.,2011,DemoPaper,0
53e9978db7602d9701f4f855,HRU.,2011,ShortPaper,1
53e9978db7602d9701f4f858,HMAC.,2011,DemoPaper,0
53e9978db7602d9701f4f494,HadoopRsync,2011,ShortPaper,1
53e9978db7602d9701f4f4ce,Hashing.,2011,Poster,1
53e9978db7602d9701f506e0,IPv4+6,2011,Poster,1
53e9978db7602d9701f50a01,iPSC.,2011,Poster,1
53e9978db7602d9701f50a04,InfiniBand.,2011,ShortPaper,1
53e9978db7602d9701f50a05,ILUPACK.,2011,Poster,1
53e9978db7602d9701f50a2a,IDEA.,2011,FullPaper,1
53e9978db7602d9701f50a2b,IPES.,2011,Poster,1
53e9978db7602d9701f50a2f,Issuer.,2011,DemoPaper,0
53e9978db7602d9701f509de,iTREM.,2011,Poster,1
53e9978db7602d9701f517bb,Wonder,2011,ShortPaper,1
53e9978db7602d9701f517fd,Workshop,2011,ShortPaper,1
53e9978db7602d9701f51891,Watermarking.,2011,ShortPaper,1
53e9978db7602d9701f51892,Whirlpool.,2011,ShortPaper,1
53e9978db7602d9701f51e74,Vancouver,2011,FullPaper,1
53e9978db7602d9701f51e84,Vulnerability,2011,ShortPaper,1
53e9978eb7602d9701f5295b,Unlinkability.,2011,Poster,1
53e9978eb7602d9701f5295d,Untraceability.,2011,ShortPaper,1
53e9978db7602d9701f52038,Vampir.,2011,ShortPaper,1
53e9978db7602d9701f5203c,Variance.,2011,Poster,1
53e9978eb7602d9701f5294b,UPC.,2011,DemoPaper,0
53e9978eb7602d9701f52dc3,TeachScheme!,2011,Poster,1
53e9978eb7602d9701f531b4,Turbulence,2011,ShortPaper,1
53e9978eb7602d9701f531de,TOP500.,2011,ShortPaper,1
53e9978eb7602d9701f531df,TAU.,2011,Poster,1
53e9978eb7602d9701f531e5,Titanium.,2011,DemoPaper,0
53e9978eb7602d9701f5320e,Token.,2011,ShortPaper,1
53e9978eb7602d9701f5320f,TWOFISH.,2011,DemoPaper,0
53e9978eb7602d9701f53211,TPM.,2011,ShortPaper,1
53e9978eb7602d9701f53216,TSS.,2011,DemoPaper,0
53e9978eb7602d9701f53217,TWIRL.,2011,ShortPaper,1
53e99792b7602d9701f54578,Specification,2011,DemoPaper,0
53e99792b7602d9701f54586,SoundPainter,2011,ShortPaper,1
53e99792b7602d9701f545a9,Skewincidence,2011,Poster,1
53e99792b7602d9701f545fe,Scientometrics,2011,DemoPaper,0
53e99792b7602d9701f54650,Snip!,2011,Poster,1
53e99792b7602d9701f54bbb,Saccharinity.,2011,ShortPaper,1
53e99792b7602d9701f54bd8,Scalasca.,2011,DemoPaper,0
53e99792b7602d9701f54bda,ScaLAPACK.,2011,FullPaper,1
53e99792b7602d9701f54bdb,Synchronization.,2011,Poster,1
53e99792b7602d9701f54bdf,Sisal.,2011,Poster,1
53e99792b7602d9701f54be0,SuperLU.,2011,Poster,1
53e99792b7602d9701f54be2,Sorting.,2011,FullPaper,1
53e99792b7602d9701f54c3e,SERPENT.,2011,FullPaper,1
53e99792b7602d9701f54c3f,Share.,2011,Poster,1
53e99792b7602d9701f54c40,SSH.,2011,FullPaper,1
53e99792b7602d9701f54c41,Sieving.,2011,ShortPaper,1
53e99792b7602d9701f54c42,SEPA.,2011,FullPaper,1
53e99792b7602d9701f54c43,Signcryption.,2011,FullPaper,1
53e99792b7602d9701f54c46,Sequences.,2011,FullPaper,1
53e99792b7602d9701f54c47,Sandbox.,2011,FullPaper,1
53e99792b7602d9701f54c48,Solitaire.,2011,Poster,1
53e99792b7602d9701f54c4a,Subgroup.,2011,DemoPaper,0
53e99792b7602d9701f54c4c,SWP.,2011,DemoPaper,0
53e99792b7602d9701f54c51,Salt.,2011,Poster,1
53e99792b7602d9701f54c54,Skipjack.,2011,ShortPaper,1
53e99792b7602d9701f54c55,SPKI.,2011,Poster,1
53e99792b7602d9701f54c56,Smoothness.,2011,ShortPaper,1
53e99792b7602d9701f56953,Rubyric,2011,FullPaper,1
53e99792b7602d9701f569bb,Reversion,2011,FullPaper,1
53e99792b7602d9701f56d72,Reordering.,2011,Poster,1
53e99792b7602d9701f56d9a,RC6.,2011,FullPaper,1
53e99792b7602d9701f56d9d,RC4.,2011,DemoPaper,0
53e99792b7602d9701f56da2,Rijndael.,2011,DemoPaper,0
53e99792b7602d9701f56da3,RC5.,2011,Poster,1
53e99792b7602d9701f56da4,Rootkits.,2011,DemoPaper,0
53e99792b7602d9701f57ecd,Quadrics.,2011,FullPaper,1
53e99792b7602d9701f585ae,Paragogy.,2011,FullPaper,1
53e99792b7602d9701f58120,Puzzled,2011,ShortPaper,1
53e99792b7602d9701f58b17,Permissions.,2011,ShortPaper,1
53e99792b7602d9701f58b1c,Polyinstantiation.,2011,ShortPaper,1
53e99792b7602d9701f58b1f,PMAC.,2011,ShortPaper,1
53e99792b7602d9701f58b20,Pseudoprime.,2011,DemoPaper,0
53e99792b7602d9701f58b25,Password.,2011,DemoPaper,0
53e99792b7602d9701f58b26,Pseudonyms.,2011,DemoPaper,0
53e99792b7602d9701f58b28,PKCS.,2011,DemoPaper,0
53e99792b7602d9701f58b29,Pairings.,2011,DemoPaper,0
53e99792b7602d9701f58b2a,Phenotyping.,2011,DemoPaper,0
53e99792b7602d9701f58b2b,Protocol.,2011,FullPaper,1
53e99792b7602d9701f58b2f,PKI.,2011,Poster,1
53e99792b7602d9701f581fb,PsychoSentiWordNet,2011,ShortPaper,1
53e99792b7602d9701f58212,PaperUI,2011,ShortPaper,1
53e99792b7602d9701f58234,Pendulum,2011,FullPaper,1
53e99792b7602d9701f582da,PrimeLife.,2011,ShortPaper,1
53e99792b7602d9701f58a97,Perspektiven,2011,FullPaper,1
53e99792b7602d9701f58ab1,Perimetersicherheit,2011,ShortPaper,1
53e99792b7602d9701f58ace,Parafrase.,2011,FullPaper,1
53e99792b7602d9701f58ad1,PLAPACK.,2011,Poster,1
53e99792b7602d9701f58ad3,Pipelining.,2011,FullPaper,1
53e99792b7602d9701f5aa3a,ZPL.,2011,ShortPaper,1
53e99792b7602d9701f5aa3e,Zeroization.,2011,DemoPaper,0
53e99792b7602d9701f5b16e,On the Accuracy of Fluid Approximations to a Class of Inventory-Level-Dependent EOQ and EPQ Models.,2011,Poster,1
53e99792b7602d9701f5b292,Hiding Secret Information in Movie Clip: A Steganographic Approach,2011,FullPaper,1
53e99796b7602d9701f5b66a,"Cayley Configuration Spaces of 1-dof Tree-decomposable Linkages, Part II: Combinatorial Characterization of Complexity",2011,Poster,1
53e99792b7602d9701f5b484,2k-AryExponentiation.,2011,ShortPaper,1
53e99796b7602d9701f5be48,3D rotations.,2011,FullPaper,1
53e99796b7602d9701f5bc29,A time-dependent topic model for multiple text streams,2011,ShortPaper,1
53e99796b7602d9701f5bfcb,Enhancing credibility judgment of web search results,2011,ShortPaper,1
53e99796b7602d9701f5c193,A Population Dynamics Approach for the Dispatch of Distributed Generators.,2011,FullPaper,1
53e99796b7602d9701f5c354,A5/1.,2011,ShortPaper,1
53e99796b7602d9701f5c913,Georges Charpak.,2011,Poster,1
53e99796b7602d9701f5c55e,The evaluative criteria of computer-based vocabulary learning games,2011,DemoPaper,0
53e99796b7602d9701f5c5ce,Formal Verification.,2011,FullPaper,1
53e99796b7602d9701f5d385,Generalized autofocus,2011,FullPaper,1
53e99796b7602d9701f5d40c,Genome Analysis.,2011,FullPaper,1
53e99796b7602d9701f5d411,Genome Assembly.,2011,ShortPaper,1
53e99796b7602d9701f5dde1,Functional Languages.,2011,FullPaper,1
53e99796b7602d9701f5df79,Filter Generator.,2011,Poster,1
53e99796b7602d9701f5e16b,Finite Field.,2011,Poster,1
53e99796b7602d9701f5e0cd,Folksonomy Formation,2011,ShortPaper,1
53e99796b7602d9701f5e9e0,Face Synthesis.,2011,DemoPaper,0
53e99796b7602d9701f5e9e3,Funktionales Stammdatenmanagement.,2011,ShortPaper,1
53e99796b7602d9701f5e9e8,Fractionation statistics.,2011,FullPaper,1
53e99796b7602d9701f5e9ea,File Systems.,2011,FullPaper,1
53e99796b7602d9701f5e6f1,Fuzzy hyperalgebras,2011,Poster,1
53e99796b7602d9701f5e6f2,Fuzzy hyperlattices,2011,ShortPaper,1
53e99796b7602d9701f5e465,Faking It,2011,DemoPaper,0
53e99796b7602d9701f5e46d,Future Interfaces.,2011,DemoPaper,0
53e99796b7602d9701f5e901,Federated Search,2011,Poster,1
53e99796b7602d9701f5f2af,Fault Tolerance.,2011,FullPaper,1
53e99796b7602d9701f5f813,Hypertext 2011,2011,DemoPaper,0
53e99796b7602d9701f60338,Hippocratic Database.,2011,FullPaper,1
53e99796b7602d9701f60523,Hierarchical Estimator,2011,FullPaper,1
53e99796b7602d9701f6059a,Heuristic Environments.,2011,DemoPaper,0
53e99796b7602d9701f605a0,Hybrid Encryption.,2011,Poster,1
53e99796b7602d9701f605a1,Homomorphic Encryption.,2011,Poster,1
53e99796b7602d9701f60980,Homological Coordinatization,2011,FullPaper,1
53e99796b7602d9701f6098a,Heterotic computing,2011,ShortPaper,1
53e99796b7602d9701f60964,Hacking cars,2011,ShortPaper,1
53e99796b7602d9701f60974,Human Computation,2011,ShortPaper,1
53e99796b7602d9701f60a6e,Hyperelliptic Curves.,2011,DemoPaper,0
53e99796b7602d9701f60a6f,Hash Chain.,2011,Poster,1
53e99796b7602d9701f60e2c,Hybrid ASP.,2011,Poster,1
53e99796b7602d9701f61367,Geometric metamorphosis.,2011,ShortPaper,1
53e99796b7602d9701f61401,Generic Model.,2011,Poster,1
53e99796b7602d9701f60eda,Handwriting Analysis.,2011,DemoPaper,0
53e99796b7602d9701f60edb,HTTP Authentication.,2011,DemoPaper,0
53e99796b7602d9701f60edc,Hash Agility.,2011,FullPaper,1
53e99796b7602d9701f618c5,Gaian IxD,2011,ShortPaper,1
53e99796b7602d9701f61953,GDL-II,2011,Poster,1
53e99796b7602d9701f61cd7,Granular Graph,2011,Poster,1
53e99796b7602d9701f61cdb,Geodesic Graphs.,2011,FullPaper,1
53e99796b7602d9701f61ea4,Graph visualization,2011,Poster,1
53e99796b7602d9701f62064,Green technology,2011,FullPaper,1
53e99796b7602d9701f62065,Gradual typestate,2011,ShortPaper,1
53e99796b7602d9701f62361,Genetic Stigmergy.,2011,Poster,1
53e99796b7602d9701f62417,GMR Signature.,2011,Poster,1
53e99796b7602d9701f62418,Group Signatures.,2011,ShortPaper,1
53e99796b7602d9701f61fa1,Global Usability,2011,FullPaper,1
53e99796b7602d9701f61fa2,Generalized universality,2011,DemoPaper,0
53e99796b7602d9701f62062,Graph Theory,2011,ShortPaper,1
53e99796b7602d9701f6234b,Generating subfields,2011,Poster,1
53e9979bb7602d9701f62fe3,Grant Option.,2011,ShortPaper,1
53e99796b7602d9701f62ad1,Graph quantization,2011,DemoPaper,0
53e99796b7602d9701f627b2,GOPT Resolution,2011,ShortPaper,1
53e99796b7602d9701f62b1a,Guarding polyominoes,2011,Poster,1
53e99796b7602d9701f62831,Graph Representation.,2011,FullPaper,1
53e99796b7602d9701f62839,Gait Recognition.,2011,FullPaper,1
53e9979bb7602d9701f62bf8,Geometric Partitioning.,2011,FullPaper,1
53e9979bb7602d9701f62bfa,Glass patterns.,2011,DemoPaper,0
53e9979bb7602d9701f62bff,Graph Partitioning.,2011,ShortPaper,1
53e9979bb7602d9701f640eb,Economic bios.,2011,ShortPaper,1
53e9979bb7602d9701f63b9f,Electromagnetic Attack.,2011,DemoPaper,0
53e9979bb7602d9701f6441b,Eulerian Circuits.,2011,DemoPaper,0
53e9979bb7602d9701f6441c,Emergent Control.,2011,FullPaper,1
53e9979bb7602d9701f64526,Entorhinal Cortex,2011,FullPaper,1
53e9979bb7602d9701f645f2,Exascale Computing.,2011,Poster,1
53e9979bb7602d9701f6460d,Edwards Curves.,2011,DemoPaper,0
53e9979bb7602d9701f6460f,Electronic Cash.,2011,Poster,1
53e9979bb7602d9701f64611,ECC Challenges.,2011,Poster,1
53e9979bb7602d9701f64613,Electronic Cheque.,2011,FullPaper,1
53e9979bb7602d9701f643f2,Emergent Collectives,2011,ShortPaper,1
53e9979bb7602d9701f643f9,Exploiting constraints,2011,ShortPaper,1
53e9979bb7602d9701f6518f,Database Encryption.,2011,FullPaper,1
53e9979bb7602d9701f65102,Data Externality,2011,FullPaper,1
53e9979bb7602d9701f654b3,Dominant Design,2011,ShortPaper,1
53e9979bb7602d9701f654b4,Designing dreams,2011,Poster,1
53e9979bb7602d9701f654b6,Debugging Debugging,2011,Poster,1
53e9979bb7602d9701f655c7,Der Datenschutzbeauftragte.,2011,DemoPaper,0
53e9979bb7602d9701f655d2,Data Distribution.,2011,ShortPaper,1
53e9979bb7602d9701f655d4,Domain Decomposition.,2011,Poster,1
53e9979bb7602d9701f65aee,Data Governance,2011,FullPaper,1
53e9979bb7602d9701f65af0,Deterministic Gossiping,2011,ShortPaper,1
53e9979bb7602d9701f65b3c,Don Grierson.,2011,DemoPaper,0
53e9979bb7602d9701f65d2e,De-Fences,2011,FullPaper,1
53e9979bb7602d9701f65fe6,Duals Invert,2011,DemoPaper,0
53e9979bb7602d9701f65ffe,Delegated isolation,2011,ShortPaper,1
53e9979bb7602d9701f66000,DataCloud Introduction,2011,FullPaper,1
53e9979bb7602d9701f66001,DCPM Introduction,2011,FullPaper,1
53e9979bb7602d9701f66673,Derived Key.,2011,Poster,1
53e9979bb7602d9701f663a7,Demo Hour,2011,ShortPaper,1
53e9979bb7602d9701f663a8,Demo hour,2011,FullPaper,1
53e9979bb7602d9701f66d66,Dictionary Learning.,2011,DemoPaper,0
53e9979bb7602d9701f66416,Denelcor HEP.,2011,ShortPaper,1
53e9979bb7602d9701f66942,Distinguishing Maps.,2011,Poster,1
53e9979bb7602d9701f66962,Davies-Meyer.,2011,ShortPaper,1
53e9979bb7602d9701f6686a,Digital micrography,2011,ShortPaper,1
53e9979bb7602d9701f668c1,Data Monoids,2011,DemoPaper,0
53e9979bb7602d9701f6694d,Data Mining.,2011,ShortPaper,1
53e9979bb7602d9701f675c0,Dependent pairs,2011,FullPaper,1
53e9979bb7602d9701f675c2,Dyadic Polygons.,2011,FullPaper,1
53e9979bb7602d9701f675de,DoS Pushback.,2011,Poster,1
53e9979bb7602d9701f67281,Das Navi,2011,Poster,1
53e9979bb7602d9701f674c8,Der Promotionsgutachtengenerator.,2011,Poster,1
53e9979bb7602d9701f67cbd,Discovering Services.,2011,DemoPaper,0
53e9979bb7602d9701f67ac1,Deployment pattern.,2011,Poster,1
53e9979bb7602d9701f67b99,Distributed SAT,2011,Poster,1
53e9979bb7602d9701f67b9b,Distributed Steganography,2011,DemoPaper,0
53e9979bb7602d9701f67bc9,Doctoral Symposium,2011,FullPaper,1
53e9979bb7602d9701f682de,Domination Reliability,2011,Poster,1
53e9979bb7602d9701f68387,DuD Recht.,2011,ShortPaper,1
53e9979bb7602d9701f68758,Embedded wizardry,2011,Poster,1
53e9979bb7602d9701f6878d,Electronic Wallet.,2011,FullPaper,1
53e9979bb7602d9701f688b1,Exclusive updates,2011,FullPaper,1
53e9979bb7602d9701f68cab,Fast averaging.,2011,DemoPaper,0
53e9979bb7602d9701f68b86,Express Yourself,2011,Poster,1
53e9979bb7602d9701f69029,Four down,2011,Poster,1
53e9979bb7602d9701f6902c,FORM development,2011,FullPaper,1
53e9979bb7602d9701f690c8,Face Detection.,2011,ShortPaper,1
53e9979bb7602d9701f69307,Franchise Experts,2011,DemoPaper,0
53e9979bb7602d9701f69395,Fair Exchange.,2011,ShortPaper,1
53e9979bb7602d9701f6960b,Factor Base.,2011,Poster,1
53e9979bb7602d9701f698a8,Flow Control.,2011,DemoPaper,0
53e9979bb7602d9701f698ba,Factorization Circuits.,2011,DemoPaper,0
53e9979bb7602d9701f69c6e,Energy house,2011,Poster,1
53e9979bb7602d9701f69c6f,e-health,2011,FullPaper,1
53e9979bb7602d9701f697d3,Flexible coloring,2011,FullPaper,1
53e9979bb7602d9701f697e2,Future Creatures,2011,Poster,1
53e9979eb7602d9701f6a46d,elytS edoC,2011,DemoPaper,0
53e9979eb7602d9701f6a46e,Example embedding,2011,DemoPaper,0
53e9979eb7602d9701f6a182,Editorial foreword.,2011,Poster,1
53e9979eb7602d9701f6a567,Encryption Exponent.,2011,Poster,1
53e9979eb7602d9701f6a21e,Extension Field.,2011,FullPaper,1
53e9979eb7602d9701f6b20a,Enthymematic parsimony,2011,FullPaper,1
53e9979eb7602d9701f6b20e,Exploring photobios,2011,ShortPaper,1
53e9979eb7602d9701f6b20f,Elevator pitch,2011,FullPaper,1
53e9979eb7602d9701f6b216,Early Phishing,2011,ShortPaper,1
53e9979eb7602d9701f6b218,Experiment@Portugal.,2011,ShortPaper,1
53e9979eb7602d9701f6b385,Evolutionary programming,2011,Poster,1
53e9979eb7602d9701f6b38f,EPIC Processors.,2011,ShortPaper,1
53e9979eb7602d9701f6b3a0,Electronic Payment.,2011,FullPaper,1
53e9979eb7602d9701f6b3a1,E-Privacy.,2011,Poster,1
53e9979eb7602d9701f6b3a2,Electronic Postage.,2011,DemoPaper,0
53e9979eb7602d9701f6c03e,Efficient Mergesort.,2011,Poster,1
53e9979eb7602d9701f6c92f,E-Shopping,2011,ShortPaper,1
53e9979eb7602d9701f6c943,Emerging Standardization.,2011,Poster,1
53e9979eb7602d9701f6c55d,Exponential Time.,2011,DemoPaper,0
53e9979eb7602d9701f6ca7e,Earth Simulator.,2011,FullPaper,1
53e9979eb7602d9701f6ca95,Entropy Sources.,2011,FullPaper,1
53e9979eb7602d9701f6c467,Erratum to,2011,Poster,1
53e9979eb7602d9701f6c46f,Entangled Transactions.,2011,Poster,1
53e9979eb7602d9701f6c550,Exponential Triples.,2011,ShortPaper,1
53e9979eb7602d9701f6d087,Eisenhower Revisited,2011,FullPaper,1
53e9979eb7602d9701f6d0b2,Edupunks Revisited,2011,Poster,1
53e9979eb7602d9701f6d176,Editorial Review.,2011,DemoPaper,0
53e9979eb7602d9701f6d6fa,Committing Bandits.,2011,DemoPaper,0
53e9979eb7602d9701f6db45,Conference Attendance,2011,Poster,1
53e9979eb7602d9701f6db4e,Conversational alignment,2011,Poster,1
53e9979eb7602d9701f6db52,Combinatorial aggregation,2011,FullPaper,1
53e9979eb7602d9701f6db67,Certifying algorithms,2011,FullPaper,1
53e9979eb7602d9701f6dd5c,Cell assemblies.,2011,ShortPaper,1
53e9979eb7602d9701f6dd7a,Collision Attack.,2011,FullPaper,1
53e9979eb7602d9701f6dd7c,Codebook Attack.,2011,Poster,1
53e9979eb7602d9701f6dd7d,Cube Attack.,2011,DemoPaper,0
53e9979eb7602d9701f6e775,Bytecode Verification.,2011,ShortPaper,1
53e9979eb7602d9701f6e8e6,Black swans,2011,ShortPaper,1
53e9979eb7602d9701f6e8ea,Behaving sequences,2011,DemoPaper,0
53e9979eb7602d9701f6e8fd,Binary Search.,2011,Poster,1
53e9979eb7602d9701f6e9fa,Bitonic Sort.,2011,DemoPaper,0
53e9979eb7602d9701f6ea01,Biometric Sensors.,2011,FullPaper,1
53e9979eb7602d9701f6eebe,Bigraphical Refinement,2011,DemoPaper,0
53e9979fb7602d9701f6f7fa,Blended Nurture.,2011,DemoPaper,0
53e9979fb7602d9701f6f7fb,Boolean Networks.,2011,DemoPaper,0
53e9979fb7602d9701f6f379,Binders unbound,2011,ShortPaper,1
